geo_name,geo_id,pop,adult_obesity,income_below_poverty,high_school_graduation,unemployment,violent_crime,age,median_property_value,owner_occupied_housing_units,population_living_in_a_rural_area,grads_total
Gray County,05000US48179,23028,0.284,3359,0.946,0.057,598.23,36.8,73700,0.728448,0.194,None
Nodaway County,05000US29147,23026,0.297,5046,0.909,0.049,159.42,28.7,121600,0.555582,0.434,1684
Fairfield County,05000US45039,23025,0.413,5563,0.925,0.08,628.84,44.8,96300,0.73913,0.783,None
Leake County,05000US28079,23011,0.409,6013,0.725,0.063,None,35.5,78200,0.739315,0.812,107
Assumption Parish,05000US22007,22973,0.348,4186,0.81,0.078,350.22,39.3,108600,0.799447,0.45,None
Dawson County,05000US13085,22939,0.277,3028,0.89,0.05,73.51,42.8,196400,0.774701,0.803,None
Macon County,05000US47111,22924,0.342,4167,0.8,0.053,265.63,39.6,106400,0.734989,0.796,None
Ray County,05000US29177,22921,0.348,3619,0.919,0.054,261.81,41.6,125700,0.776125,0.752,None
Pottawatomie County,05000US20149,22920,0.313,2045,0.943,0.035,220.91,34.8,165900,0.775825,0.589,None
Franklin County,05000US18047,22887,0.262,2591,0.948,0.051,40.07,42.1,143000,0.788404,0.889,None
Hood River County,05000US41027,22842,0.265,3006,0.83,0.047,167.46,39.1,325200,0.645927,0.522,None
Burke County,05000US13033,22838,0.32,6862,0.94,0.08,648.91,37.1,79800,0.707251,0.75,None
Grainger County,05000US47057,22813,0.35,4578,0.89,0.068,159.27,44.2,102300,0.787704,1,None
Houston County,05000US48225,22802,0.283,4801,0.957,0.045,163.33,44.5,77400,0.704051,0.735,None
Mitchell County,05000US13205,22778,0.336,6085,0.875,0.066,253.54,37.9,78300,0.661734,0.545,None
Payette County,05000US16075,22773,0.333,4199,0.8,0.049,212.32,39.1,136400,0.76083,0.427,None
Emanuel County,05000US13107,22723,0.363,6465,0.84,0.085,446.04,36.9,72300,0.663912,0.669,244
McDonald County,05000US29119,22720,0.281,4636,0.93,0.046,684.85,37.2,90200,0.719677,1,None
Jerome County,05000US16053,22694,0.333,3786,0.815,0.033,243.57,32.4,139700,0.665359,0.513,15
Clark County,05000US05019,22684,0.343,4762,0.741,0.057,306.33,33.6,92700,0.631219,0.544,1102
Yankton County,05000US46135,22649,0.3,3055,0.965,0.026,245.44,41.3,130500,0.669618,0.348,258
Teton County,05000US56039,22623,0.127,1650,0.975,0.038,None,38.4,720000,0.598414,0.464,None
Randolph County,05000US01111,22615,0.309,4542,0.946,0.059,182.45,42.8,85600,0.71016,0.813,987
Taylor County,05000US12123,22582,0.389,2746,0.675,0.066,743.41,41.3,83200,0.769751,0.693,63
Bibb County,05000US01007,22572,0.403,3390,0.85,0.066,147.29,40.2,97200,0.726305,0.684,None
Wyoming County,05000US54109,22537,0.388,4483,0.89,0.097,635.55,43.1,66700,0.80579,0.889,None
Union Parish,05000US22111,22460,0.344,5438,0.775,0.07,278.72,41.4,89500,0.796436,0.829,None
Rockbridge County,05000US51163,22450,0.248,3274,0.87,0.05,100.83,48.5,193300,0.773526,0.916,None
Jersey County,05000US17083,22441,0.33,1954,0.86,0.063,132.11,42.4,129900,0.793265,0.606,136
Scott County,05000US51169,22378,0.312,4355,0.89,0.051,112.18,45.7,92200,0.766916,0.821,None
Grant Parish,05000US22043,22372,0.338,3590,0.85,0.072,76.33,37.5,87200,0.724266,0.856,None
Pointe Coupee Parish,05000US22077,22366,0.353,4182,0.725,0.065,570.5,42.7,121400,0.759941,0.578,None
Curry County,05000US41015,22364,0.299,3382,0.688,0.085,105.78,55.1,222100,0.660158,0.387,None
Wyandot County,05000US39175,22359,0.358,2440,0.926,0.037,81.28,41.7,111500,0.732283,0.574,None
Hopewell city,05000US51670,22332,0.318,4509,0.75,0.075,410.79,36.5,125400,0.501241,0,None
Mahaska County,05000US19123,22324,0.319,3010,0.87,0.039,249.24,39.9,109100,0.688634,0.439,432
Jefferson County,05000US41031,22305,0.325,4355,0.637,0.074,132.61,40.2,159400,0.688003,0.631,None
Hempstead County,05000US05057,22208,0.403,5861,0.736,0.052,619.02,38.5,76300,0.677837,0.558,651
Franklin County,05000US13119,22188,0.295,5426,0.92,0.063,142.24,40.7,99100,0.676513,0.889,169
Moore County,05000US48341,22186,0.299,3908,0.956,0.032,287.69,31.1,98200,0.661843,0.168,None
Jo Daviess County,05000US17085,22186,0.295,2051,0.891,0.055,124.2,48.6,140700,0.783269,0.726,None
Adair County,05000US40001,22161,0.386,6595,0.855,0.059,326.5,37.1,77100,0.699594,0.833,105
Washington County,05000US19183,22115,0.315,1947,0.908,0.031,343.3,41.2,127500,0.729017,0.695,2
Asotin County,05000US53003,22113,0.334,3154,0.673,0.047,234.64,44.6,177600,0.669248,0.067,None
Overton County,05000US47133,22090,0.33,4340,0.91,0.073,245.8,42.6,107200,0.782232,0.842,209
Tippah County,05000US28139,22061,0.339,5103,0.775,0.064,76.99,38.7,82700,0.755119,0.838,182
Union County,05000US13291,22033,0.272,2822,0.975,0.052,176.58,53.6,185400,0.782261,1,None
Scott County,05000US47151,22029,0.289,6000,0.925,0.096,242,38.8,86700,0.704589,0.806,128
Fayette County,05000US17051,22025,0.33,3240,0.799,0.065,152.33,40.4,81400,0.821438,0.67,None
Shelby County,05000US17173,22011,0.306,2810,0.858,0.06,54.8,44.4,86200,0.803864,0.777,None
Goochland County,05000US51075,21979,0.284,1033,0.925,0.041,75.41,47.7,302600,0.860095,0.97,None
Monroe County,05000US01099,21975,0.353,6972,0.86,0.101,488.24,41.5,87700,0.613276,0.79,354
Willacy County,05000US48489,21944,0.276,7371,0.864,0.131,788.93,33.6,49400,0.782166,0.346,None
Logan County,05000US05083,21935,0.375,4071,0.936,0.059,241.79,42.8,87400,0.744673,0.71,None
Henry County,05000US29083,21930,0.295,4575,0.85,0.055,334,43.8,88600,0.749469,0.495,21
Barnwell County,05000US45011,21917,0.368,5680,0.805,0.089,770.47,40.4,76600,0.713624,0.825,None
Anderson County,05000US21005,21867,0.346,2453,0.96,0.042,82.49,40.6,136300,0.75415,0.417,None
Logan County,05000US08075,21862,0.254,3394,0.748,0.031,221.57,37.1,137300,0.630465,0.292,386
Calhoun County,05000US48057,21805,0.291,3914,0.926,0.039,452.08,38.1,111500,0.691538,0.447,None
Hutchinson County,05000US48233,21782,0.311,3561,0.926,0.045,708.51,36.5,72800,0.766245,0.226,171
Gage County,05000US31067,21778,0.341,2235,0.891,0.036,362.79,44.8,108000,0.695384,0.444,None
Leelanau County,05000US26089,21764,0.266,1872,0.64,0.05,49.33,53.3,243500,0.860085,0.913,None
Nobles County,05000US27105,21729,0.288,3004,0.788,0.032,129.54,35.8,113100,0.708999,0.41,16
Yell County,05000US05149,21716,0.371,3738,0.884,0.053,288.32,39.3,100100,0.687133,0.791,None
Morgan County,05000US47129,21688,0.303,4415,0.96,0.076,242.76,41.1,94300,0.811383,0.999,None
Newton County,05000US28101,21652,0.348,4895,0.787,0.062,None,37.8,80400,0.768412,0.871,567
Perry County,05000US17145,21595,0.291,3102,0.902,0.072,136.13,41.6,80600,0.749784,0.436,None
St. James Parish,05000US22093,21581,0.37,3496,0.79,0.083,567.48,38.8,134500,0.77075,0.277,None
McDuffie County,05000US13189,21558,0.334,5537,0.83,0.082,122.49,38.1,101100,0.61609,0.61,None
Grenada County,05000US28043,21518,0.389,5090,0.76,0.061,432.12,40.3,94900,0.70911,0.522,23
Texas County,05000US40139,21499,0.327,2814,0.777,0.031,187.19,32,98600,0.638534,0.451,322
Lincoln County,05000US54043,21482,0.399,5394,0.86,0.097,None,42.9,82400,0.756183,1,None
Blaine County,05000US16013,21427,0.192,2707,0.875,0.035,201.47,42.9,384800,0.6726,0.328,None
Mercer County,05000US21167,21411,0.358,3846,0.936,0.051,112.97,43,134000,0.705776,0.591,None
Vilas County,05000US55125,21373,0.277,3098,0.954,0.071,51.43,52.9,201000,0.753005,1,None
Tyler County,05000US48457,21371,0.31,2903,0.932,0.071,252.36,43,81800,0.858044,0.781,None
Waynesboro city,05000US51820,21366,0.297,3351,0.76,0.047,234.22,39.5,158800,0.579058,0.025,None
Colusa County,05000US06011,21361,0.254,2859,0.914,0.153,199.6,34.7,205000,0.644786,0.317,None
Crook County,05000US41013,21334,0.257,3757,0.46,0.085,223.66,48.3,172600,0.689896,0.48,None
Wabasha County,05000US27157,21327,0.322,1399,0.931,0.036,78.88,43.9,160900,0.803199,0.645,None
Putnam County,05000US13237,21259,0.3,3727,0.825,0.08,540.04,45.3,156000,0.740807,0.809,None
Greene County,05000US37079,21241,0.359,4646,0.87,0.055,143.23,39.8,88300,0.706306,1,None
Jay County,05000US18075,21196,0.34,3317,0.95,0.05,112.95,39.4,81100,0.755024,0.557,None
Meriwether County,05000US13199,21195,0.346,4943,0.84,0.078,302.1,42.3,88400,0.667126,0.833,None
Clay County,05000US21051,21160,0.38,7961,0.81,0.097,75.85,39,54500,0.724053,0.786,18
Madison County,05000US37115,21130,0.248,3337,0.825,0.057,69.93,43.9,162500,0.738333,0.906,258
Woodward County,05000US40153,21111,0.386,2568,0.822,0.049,263.76,36.1,122200,0.71634,0.435,143
Stutsman County,05000US38093,21108,0.33,2108,0.818,0.025,212.32,40.2,120500,0.654384,0.276,234
Ogemaw County,05000US26129,21103,0.356,4135,0.768,0.075,257.25,49.5,88600,0.825284,1,None
Conway County,05000US05029,21060,0.397,4482,0.895,0.063,236.38,41,100300,0.725957,0.705,756
Owen County,05000US18119,21038,0.34,3074,0.925,0.062,None,44.3,108500,0.7914,1,None
Buchanan County,05000US19019,21031,0.352,1905,0.936,0.042,27.74,38.5,129900,0.79481,0.685,None
Sullivan County,05000US18153,21026,0.329,3265,0.892,0.062,111.46,41,77900,0.715286,0.79,None
Bandera County,05000US48019,21015,0.271,3409,0.976,0.04,107.67,51.3,159200,0.831274,1,None
Dodge County,05000US13091,20995,0.285,4219,0.9,0.083,394.93,40.4,68900,0.640791,0.722,None
Ashley County,05000US05003,20989,0.421,4131,0.823,0.08,286.01,41.5,70900,0.751139,0.517,8
Worth County,05000US13321,20988,0.367,3837,0.76,0.064,357.29,41,77800,0.702782,0.692,None
Saunders County,05000US31155,20946,0.286,1897,0.957,0.03,44.55,41.1,155700,0.791515,0.665,None
Klickitat County,05000US53039,20930,0.275,3261,0.825,0.071,87.5,45.5,197500,0.674061,0.602,None
Sevier County,05000US49041,20913,0.299,2973,0.81,0.044,131.56,34.9,149200,0.768572,0.647,None
Uinta County,05000US56041,20893,0.279,3462,0.857,0.049,40.36,34.8,179500,0.70331,0.431,None
Fillmore County,05000US27045,20877,0.251,2476,None,0.041,57.34,43,143700,0.788876,0.933,None
Vernon County,05000US29217,20836,0.303,3499,0.877,0.05,456.86,40.7,93200,0.657606,0.583,118
Labette County,05000US20099,20833,0.34,3699,0.905,0.058,361.79,40.9,75300,0.694172,0.523,202
Colorado County,05000US48089,20792,0.285,2854,0.926,0.04,215.24,43.9,106200,0.815189,0.626,None
Winneshiek County,05000US19191,20789,0.254,1472,0.964,0.036,14.23,40.6,159400,0.774406,0.59,1563
Spencer County,05000US18147,20777,0.305,2013,0.932,0.041,None,42.8,118300,0.817483,1,62
Pacific County,05000US53049,20743,0.316,3829,0.89,0.091,144.8,52.2,159200,0.737258,0.648,None
Cherokee County,05000US20021,20737,0.37,3315,0.9,0.045,295.6,41.7,74800,0.748505,0.491,None
Carbon County,05000US49007,20733,0.266,3128,0.967,0.056,227.92,35.6,126800,0.722882,0.337,None
Dakota County,05000US31043,20697,0.358,3273,0.836,0.035,130.05,34.1,108400,0.667487,0.211,None
Richland Parish,05000US22083,20692,0.371,4751,0.81,0.086,401.49,37.8,86900,0.660599,0.66,None
Washington County,05000US13303,20680,0.322,4996,0.9,0.069,284.02,40.3,79400,0.698144,0.656,793
DeWitt County,05000US48123,20660,0.306,3038,0.934,0.04,551.48,42,104300,0.757213,0.496,None
Hubbard County,05000US27057,20640,0.249,2363,0.839,0.061,116.93,48.3,177800,0.815582,0.834,39
Northampton County,05000US37131,20628,0.385,5616,0.875,0.076,288.01,48.2,81000,0.680507,0.894,None
Jackson County,05000US55053,20566,0.326,2536,0.906,0.049,108.38,42,129100,0.735681,0.722,None
Wayne County,05000US21231,20557,0.371,5138,0.925,0.081,63.97,42.1,80700,0.704922,0.677,None
Carroll County,05000US19027,20555,0.307,1899,0.932,0.026,87.46,42,121800,0.751865,0.52,None
Taylor County,05000US55119,20521,0.344,2511,0.926,0.044,105.22,43.4,129000,0.754885,0.804,None
Wayne County,05000US28153,20517,0.382,5144,0.75,0.08,None,36.9,74000,0.816569,0.796,None
Clinton County,05000US29049,20494,0.345,1887,0.913,0.049,364.62,40.9,138400,0.738113,0.762,None
Jones County,05000US19105,20481,0.376,2034,0.929,0.041,None,43.8,130300,0.764071,0.58,34
Franklin Parish,05000US22041,20464,0.38,6017,0.775,0.095,174.38,38,82100,0.6875,0.742,None
Kewaunee County,05000US55061,20459,0.335,1817,0.956,0.041,38.84,43.8,151200,0.798198,0.723,None
Buena Vista County,05000US19021,20445,0.33,2575,0.683,0.036,308.64,35.4,106200,0.679504,0.439,822
Fulton County,05000US18049,20412,0.378,2828,0.904,0.048,78.03,41.5,93700,0.776689,0.649,None
Fayette County,05000US19065,20391,0.377,2581,0.945,0.045,278.59,43.1,89600,0.75831,0.706,2091
Gonzales County,05000US48177,20370,0.295,3443,0.886,0.037,626.31,37.3,98800,0.67902,0.653,None
Dodge County,05000US27039,20361,0.249,1341,0.955,0.037,161.94,37.8,162000,0.830674,0.518,None
Lampasas County,05000US48281,20357,0.282,2751,0.973,0.044,155.01,41.1,138700,0.723988,0.683,None
Washington County,05000US31177,20338,0.315,1834,0.935,0.03,74.1,41.2,178000,0.782723,0.612,None
Minidoka County,05000US16067,20331,0.342,3584,0.68,0.037,136.3,35.4,117400,0.712712,0.442,None
Bertie County,05000US37015,20324,0.355,3992,0.85,0.073,153.8,45,79900,0.735566,0.832,None
Polk County,05000US37149,20324,0.273,2902,0.925,0.051,67.68,51.3,208000,0.729739,0.923,None
Warren County,05000US37185,20324,0.392,4662,0.727,0.084,230.87,46.5,95100,0.699858,1,None
La Paz County,05000US04012,20304,0.32,4243,0.797,0.076,358.63,55.1,71200,0.749918,0.563,None
Hampton County,05000US45049,20296,0.42,3282,0.875,0.085,644.34,40.1,75500,0.745268,0.785,None
Adams County,05000US55001,20294,0.34,2420,0.922,0.074,190.9,52.2,129100,0.856101,1,None
Polk County,05000US05113,20290,0.367,5069,0.917,0.06,257.25,44.1,83900,0.770095,0.734,222
Butler County,05000US01013,20280,0.363,5126,0.83,0.075,523.44,40.6,83000,0.702671,0.712,None
McDowell County,05000US54047,20273,0.421,7076,0.8,0.13,372.55,44.3,33600,0.782494,0.86,None
Martin County,05000US27091,20193,0.322,2308,0.811,0.041,82.79,45.2,108500,0.744674,0.54,None
Morgan County,05000US29141,20182,0.283,4798,0.932,0.067,357.11,46.3,111900,0.749968,1,None
McIntosh County,05000US40091,20161,0.379,3757,0.811,0.084,179.55,47.4,96000,0.774151,0.873,None
Clay County,05000US28025,20147,0.353,5159,0.77,0.096,315.15,38.6,81600,0.685902,0.555,None
Saluda County,05000US45081,20113,0.356,3764,0.825,0.052,368.29,41.2,93300,0.728117,0.805,None
Duchesne County,05000US49013,20078,0.276,2381,0.85,0.073,376.19,30.2,174900,0.750342,0.682,782
Marengo County,05000US01091,20066,0.403,5504,0.971,0.077,481.29,42.2,87900,0.697386,0.693,None
New Kent County,05000US51127,20051,0.282,970,0.9,0.038,147.72,44,249100,0.84052,1,None
Pickens County,05000US01107,20042,0.364,4575,0.9,0.068,221.08,42.2,89100,0.727356,1,None
Carroll County,05000US18015,20007,0.269,2139,0.953,0.043,None,42.3,119200,0.80991,0.814,None
Bourbon County,05000US21017,20004,0.341,3347,0.875,0.049,124.47,41.6,140500,0.615939,0.447,None
Breckinridge County,05000US21027,20000,0.366,3350,0.941,0.061,51.27,43.2,91600,0.793136,1,None
Jones County,05000US48253,19944,0.274,2151,0.99,0.055,283.45,39,73200,0.745699,0.851,None
Henry County,05000US19087,19941,0.346,2508,0.915,0.039,265.94,40.7,106100,0.711511,0.571,129
Phillips County,05000US05107,19929,0.455,6588,0.803,0.079,1243.48,37.3,62900,0.488243,0.48,413
Davison County,05000US46035,19824,0.343,2283,0.92,0.026,319.5,38.1,137900,0.598609,0.233,678
Kent County,05000US24029,19819,0.281,2193,0.925,0.054,313.81,46.5,238800,0.693609,0.726,429
Douglas County,05000US17041,19770,0.305,2223,0.939,0.05,251,38,101700,0.735784,0.616,None
East Feliciana Parish,05000US22037,19756,0.421,2885,0.775,0.058,210.82,41.9,137100,0.81457,1,None
Lincoln County,05000US35027,19726,0.199,3515,0.752,0.058,278.67,50.9,170400,0.789047,0.532,113
Macon County,05000US01087,19684,0.447,4442,0.89,0.081,736.55,38.2,77000,0.65976,0.555,582
Lavaca County,05000US48285,19654,0.32,1995,0.978,0.038,157.44,44.3,131000,0.764759,0.813,None
Llano County,05000US48299,19624,0.27,2672,0.966,0.043,103.17,56.4,169200,0.761824,0.452,None
Roosevelt County,05000US35041,19618,0.269,4755,0.808,0.055,522.29,29.7,116400,0.607032,0.365,1050
Freestone County,05000US48161,19585,0.285,2988,0.976,0.054,189.12,41.4,82500,0.758959,0.665,None
Orange County,05000US18117,19579,0.354,3154,0.836,0.06,None,40.9,88400,0.74715,0.835,None
Holmes County,05000US12059,19569,0.316,4571,0.81,0.062,295.84,42.3,90700,0.797915,0.788,None
Jackson County,05000US19097,19529,0.331,2653,0.909,0.041,61.33,44.6,116400,0.744868,0.533,None
Tishomingo County,05000US28141,19503,0.366,3581,0.77,0.064,42.56,42.7,79300,0.750129,1,None
Covington County,05000US28031,19503,0.363,4943,0.65,0.059,None,38.2,72300,0.821439,1,None
Marion County,05000US21155,19497,0.306,3541,0.925,0.051,89.12,39.1,99700,0.729901,0.715,None
Gaines County,05000US48165,19485,0.306,2076,0.948,0.032,100.95,28.4,102400,0.757194,0.63,None
Crawford County,05000US17033,19441,0.313,2192,0.851,0.06,333.91,42.5,82000,0.793208,0.602,234
Langlade County,05000US55067,19414,0.299,3026,0.913,0.062,103.58,47.7,108100,0.761882,0.592,None
Elbert County,05000US13105,19394,0.311,3768,0.825,0.074,363.32,42.1,83700,0.700171,0.706,None
Montague County,05000US48337,19384,0.259,3066,0.948,0.043,155.85,43.9,93000,0.7157,0.589,None
Dickinson County,05000US20041,19384,0.319,2131,0.914,0.053,148.77,41.7,110300,0.704396,0.643,None
Perry County,05000US18123,19301,0.328,2561,0.935,0.047,None,41.1,100000,0.778081,0.55,None
Lincoln County,05000US30053,19268,0.288,3410,0.896,0.1,202.82,51.4,173900,0.792482,0.798,None
Smith County,05000US47159,19176,0.368,3050,0.925,0.057,257.27,41.2,118100,0.736069,0.829,None
DeKalb County,05000US47041,19159,0.318,4152,0.975,0.07,259.99,40.9,128100,0.675415,0.784,None
Adair County,05000US21001,19156,0.343,4146,0.975,0.076,65.8,40.8,86100,0.755122,0.755,675
Perry County,05000US29157,19152,0.33,1487,0.875,0.042,183.34,40.2,126200,0.780048,0.556,None
Adams County,05000US53001,19100,0.344,4322,0.765,0.068,298.74,28.6,146400,0.677132,0.402,None
Attala County,05000US28007,19085,0.392,4574,0.76,0.077,None,40.6,74700,0.725784,0.643,None
Greene County,05000US51079,19085,0.279,2076,0.93,0.037,102.31,40.4,241000,0.780357,0.512,None
Union County,05000US47173,19081,0.31,4420,0.925,0.069,308.69,41.5,112500,0.756705,1,None
Paulding County,05000US39125,19057,0.299,2083,0.949,0.048,58.09,41.3,91100,0.778561,0.819,None
Deaf Smith County,05000US48117,19039,0.294,3235,0.886,0.032,261.3,31.4,87400,0.660747,0.177,None
Waseca County,05000US27161,19034,0.337,1387,0.869,0.042,77.78,39.4,142800,0.763406,0.502,None
Pierce County,05000US13229,19030,0.285,3764,0.88,0.061,223.35,38.9,98100,0.762056,0.794,None
Berrien County,05000US13019,18986,0.347,4811,0.85,0.07,208.49,39.2,82300,0.711593,0.761,None
Green Lake County,05000US55047,18881,0.346,2076,0.926,0.054,55.43,45.4,137800,0.730697,0.743,None
Jefferson County,05000US20087,18880,0.299,1690,0.945,0.042,211.8,43.7,130100,0.814766,0.988,None
Benton County,05000US29015,18825,0.312,3581,0.856,0.065,377.09,52.9,110000,0.815945,0.865,None
Houston County,05000US27055,18791,0.257,1910,0.626,0.038,86.48,45.4,162300,0.807986,0.574,None
None,None,18778,None,9958,None,None,None,37.8,92300,0.767693,None,209
Plumas County,05000US06063,18754,0.23,2346,0.879,0.104,502.56,51.7,221300,0.712393,0.74,283
Drew County,05000US05043,18688,0.343,4851,0.86,0.071,395.66,36.8,94200,0.627714,0.486,1218
Hancock County,05000US17067,18633,0.286,2124,0.716,0.064,30.15,46.4,84700,0.790577,0.71,None
Harrison County,05000US21097,18629,0.301,3476,0.84,0.047,127.09,42.4,123700,0.692642,0.659,None
Poweshiek County,05000US19157,18622,0.321,1687,0.883,0.036,211.83,41,128100,0.70835,0.52,510
Arkansas County,05000US05001,18569,0.338,3587,0.846,0.044,490,41.2,77600,0.646324,0.347,None
Madison County,05000US12079,18560,0.341,4703,0.575,0.062,808.94,41.6,81100,0.785146,0.8,347
Holmes County,05000US28051,18547,0.461,8046,0.755,0.121,None,33.8,51800,0.621793,0.868,1303
Lincoln County,05000US56023,18543,0.256,1616,0.911,0.046,71.98,38.5,204300,0.791202,0.827,None
Frio County,05000US48163,18542,0.275,3333,0.854,0.038,179.56,31.6,71900,0.691845,0.222,None
Winston County,05000US28159,18519,0.364,5113,0.775,0.084,144.37,40.8,80400,0.679591,0.759,None
Hart County,05000US21099,18510,0.371,4398,0.975,0.052,37.9,40.8,83600,0.723568,0.872,None
Chaffee County,05000US08015,18507,0.205,1673,0.775,0.034,81.28,49.1,289900,0.758532,0.374,None
Pike County,05000US29163,18475,0.288,2447,0.906,0.046,107.81,38.9,97100,0.724635,0.544,31
Otero County,05000US08089,18440,0.269,4154,0.794,0.058,149.98,40.3,92300,0.643979,0.344,471
